Protein ID,H26_Exponential_vs_H26_Stationary,H26_Exponential_vs_H26_Stationary_PEP,H26_Exponential_vs_HVABI_Exponential,H26_Exponential_vs_HVABI_Exponential_PEP,H26_Exponential_vs_HVLON3_Exponential,H26_Exponential_vs_HVLON3_Exponential_PEP,H26_Stationary_vs_HVABI_Stationary,H26_Stationary_vs_HVABI_Stationary_PEP,H26_Stationary_vs_HVLON3_Stationary,H26_Stationary_vs_HVLON3_Stationary_PEP
HVO_1049 [D4GVM5] PHP domain protein,-0.05155393930086527,0.769700498148359,0.0566885198743576,0.7212931070257709,0.3217432760206639,0.9129481487913687,0.6795437124235484,0.4703022816370376,0.0021462644094420724,0.5896052712327241
HVO_1048 [D4GVM4] (purL) phosphoribosylformylglycinamidine synthase subunit PurL,-0.2763270631825561,0.7776425601125831,-0.3964101275999231,0.6037628045545443,-0.029463367486832072,0.9547198628729853,-1.436667560808052,0.0003750058594665928,-0.7745907559273222,0.1711768056786147
HVO_1047 [D4GVM3] (qor2) NADPH:quinone reductase,0.5466193761578055,0.7804010200682343,-1.1430061073129016,0.7498981239718068,-0.8906127083689319,0.9371365486980796,-3.7700086325820164,0.41708616486856875,-1.9522810750560557,0.4840241796200345
HVO_1044 [D4GVM0] (hisF) imidazole glycerol-phosphate synthase subunit HisF,0.4453142892790178,0.7618082774197834,-0.6939293894355916,0.3790194486604779,-0.11826892116553556,0.944832929264595,-1.3630808298919597,0.014606895437803136,-0.8750843949776057,0.19155383982917673
HVO_1041 [D4GVL7] beta-lactamase domain protein,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
HVO_1040 [D4GVL6] DnaJ domain protein,-0.9984202501889361,0.651585227984279,0.48712513835301824,0.7101707502040239,0.2466146848863178,0.9074597304359016,1.916993768321959,0.31002885393149904,1.8459019630928997,0.3228497346577125
HVO_1038 [D4GVL4] (udg4) uracil-DNA glycosylase superfamily protein,-0.6916875838696115,0.744183475345084,0.31596566117529623,0.6716307101056862,-0.7575848307611897,0.8733622715144758,1.112633353064377,0.4064996670328993,0.34891878268015014,0.6286785324242156
HVO_1035 [D4GVL1] conserved hypothetical protein,-0.9492559844181245,0.651585227984279,1.9760759537093775,0.5941939468807906,8.051971119015889,1.0,3.798417372009749,0.2717466062936895,1.4529104628276357,0.5495782098392603
HVO_1034 [D4GVL0] (pilB3) type IV pilus biogenesis complex ATPase subunit<|>HVO_1160 [D4GWC7] (pilB4) type IV pilus biogenesis complex ATPase subunit,-0.20220403231607514,0.6883484283169571,1.6501280772413138,0.5938490236288583,0.29742541043293813,0.9132670059781298,1.9565044396690325,0.0003750058594665928,0.09031684360307385,0.5532847286378453
HVO_1034 [D4GVL0] (pilB3) type IV pilus biogenesis complex ATPase subunit,-0.6685705962485295,0.6622229067165821,1.3606676949200822,0.0008303601573121933,0.05305118163538136,0.9462523230768891,2.512911823161078,0.0003750058594665928,2.0388724968334637,0.0005492080087362572
HVO_1033 [D4GVK9] (pilC3) type IV pilus biogenesis complex membrane subunit,-0.6447423931950549,0.7091464491182641,0.29553517009021973,0.7107193529521297,-0.07932714671314531,0.9154673372211225,1.2352136643657938,0.4245833016891303,0.26872360331566425,0.5886323177213406
HVO_1031 [D4GVK7] (trxB1) thioredoxin-disulfide reductase,0.6651560860414515,0.6519118448986031,-0.48288850978892445,0.7422692963233504,-0.01811359785884206,0.9533359746932564,-1.3645834151036333,0.3278252773198085,-0.929970050685225,0.3513747337596558
HVO_1030 [D4GVK6] DUF4382 domain protein,-1.0109399423394578,0.7264251746427162,2.1141391008757306,0.0008303601573121933,-0.09732298296511266,0.33037477636562196,2.8986767129519224,0.3538640443170873,2.0124406960260024,0.5596545188623925
HVO_1027 [D4GVK4] (tatAo) Sec-independent protein translocase protein TatAo,-0.8625396021862113,0.7029143360373179,-0.1816771261691958,0.7046500027711577,-0.03013284584362977,0.9164960242533841,2.3147960949576554,0.0003750058594665928,1.209978548704608,0.5863583172396836
HVO_1025 [D4GVK2] (acaB2) acetyl-CoA C-acetyltransferase catalytic subunit,0.9621422137606005,0.12150976491966226,0.06245458560299774,0.7945315641334942,-0.08929132035272432,0.9547821036692871,-0.7548267556153248,0.17147706547912467,-0.8009065941472764,0.24257097349778822
HVO_1023 [D4GVK0] conserved hypothetical protein,-0.7271615615003055,0.7704088995001902,0.4419954967614521,0.32683684599028273,-0.3355240025879495,0.8671373073798194,1.6152500117533715,0.0003750058594665928,1.242680233070982,0.0010985446488331885
HVO_1022 [D4GVJ9] NamA family oxidoreductase,0.5529684063547086,0.7620501574614905,0.23974877554386637,0.7274203149521079,-0.16931605159287166,0.9390971945835378,-0.46746203177169715,0.5031856695955473,-0.5011038723058017,0.5529483423509259
HVO_1020 [D4GVJ7] HEAT-PBS family protein,-0.8251756112802591,0.06143641806429956,0.46674360836783246,0.28869249943349196,-0.393135149290178,0.785433538947869,1.2434850575670722,0.0003750058594665928,0.3573019939371838,0.5886323177213406
HVO_1018 [D4GVJ5] (han) Hef-associated 3' exonuclease Han,-0.30477200557839323,0.7351546931067334,-0.1429546462803036,0.8460997891777934,-0.15497041336560002,0.9477132170337944,-0.2448806200155447,0.5721429347569589,-0.6099972494562349,0.054314594915619296
HVO_1014 [D4GVJ1] (coxB1) cox-type terminal oxidase subunit II,-1.466102695000449,0.6663352968607692,0.3880433295287925,0.6488513175857709,-0.25971208508336036,0.918816728896679,0.5787242273175762,0.449366296859566,1.8883562143131625,0.2858068956755623
HVO_1013 [D4GVJ0] (ctaB) heme o synthase,9.796058094611963,1.0,0.7193661519345449,0.6716307101056862,0.034883999098710025,0.8774252795706629,0.0,1.0,0.0,1.0
HVO_1009 [D4GVI6] probable oxidoreductase (aldo-keto reductase family protein),0.04192750922377011,0.8380737672687236,0.075540879437008,0.8206688059292557,-0.05061422653056748,0.9523116595669189,0.3144138873487701,0.5341569527063232,0.5217553925907834,0.3374111693254225
HVO_1008 [D4GVI5] GFO family oxidoreductase,1.503933532426224,0.5079410291914424,-0.40250058469052075,0.7052049345723397,0.578125796478696,0.9143216411902345,-0.3141311223970882,0.5371421559677012,0.12283519550772337,0.664421486959963
HVO_1007 [D4GVI4] homolog to quinoprotein glucose dehydrogenase,-1.1398709419499702,0.7155504331127038,0.7746364465669497,0.6472956650114079,0.3510078503742443,0.9185175450124853,2.0300806996059615,0.0003750058594665928,2.75040931864866,0.0043884889269928395
HVO_1006 [D4GVI3] ABC-type transport system ATP-binding protein,-1.2500665301874518,0.6856653676569564,2.023697245720264,0.0024894335854681593,0.48076859193879923,0.922136135677655,2.953411786622678,0.0003750058594665928,2.1274207339748146,0.0005492080087362572
HVO_1005 [D4GVI2] ABC-type transport system permease protein<|>HVO_A0176 [D4GQK5] ABC-type transport system permease protein,-2.7474051652069678,0.7169278197689515,2.728479478501762,0.4959796623879361,-2.065962090680747,0.9094742200728191,5.646058952583948,0.09355118632741988,1.0956088361509653,0.5492405683488486
HVO_1002 [D4GVH9] conserved hypothetical protein,6.21038021645788,1.0,9.91242530070536,1.0,-0.8369672299213144,0.912521216869043,0.0,1.0,0.0,1.0
HVO_1000 [D4GVH7] (acdA) acetate--CoA ligase (ADP-forming),-0.07247720200872165,0.8295628548946216,-0.22351034719641355,0.7722898633243427,-0.13987423495889487,0.9410837843392478,-0.8076943774089944,0.025810644786845915,-0.5287220514748034,0.3017108162763642
HVO_0999 [D4GVH6] DRTGG domain protein,0.05084093354537565,0.836927145847505,-0.6540237588889595,0.5333528079133092,-0.003380870758673424,0.9584149221793811,-0.40435806243942085,0.5698405228222387,-0.06372392603508577,0.7543325501097616
HVO_0997 [D4GVH4] (pepQ1) probable Xaa-Pro dipeptidase,0.4709840917304263,0.3500325887302246,-2.2814915303187737,0.17284516636101643,0.5595043824983985,0.8830972879077965,-2.713466366489735,0.018344595266517327,-1.0952034706941265,0.0005492080087362572
HVO_0996 [D4GVH3] DUF21/CBS domain protein,-1.383125468544166,0.017194670889051022,1.3953946988315644,0.0008303601573121933,-0.39370435243485014,0.9031747349615934,3.0335262132309233,0.0003750058594665928,1.266291930440099,0.01746350734526647
HVO_0995 [D4GVH2] conserved hypothetical protein,-0.47077460604698584,0.7395691043028588,-0.6462270423151124,0.674591381872214,2.003066648057278,0.808128018229133,1.3943352781771048,0.39417274124231805,1.0150750569455553,0.5549649547929858
HVO_0994 [D4GVH1] major facilitator superfamily transport protein,0.0,1.0,0.0,1.0,0.0,1.0,1.9007213907165303,0.6163010581756405,-0.6577711138914499,0.0005492080087362572
HVO_0991 [D4GVG8] CBS/parB domain protein,3.1567801818008396,0.6862632532017636,1.7479368052250914,0.6301874562914698,4.473176380786542,0.9070059621629808,-2.404814824970134,0.4225399314981265,4.234818333804214,1.0
HVO_0990 [D4GVG7] DHH/RecJ family phosphoesterase,0.4989870610553191,0.76613595257898,-1.1392027317991857,0.6990653610212278,0.09349490096122798,0.9257890576620029,-0.6330954374110107,0.47467904685205353,-0.6467945845161015,0.585382123980887
HVO_0989 [D4GVG6] conserved hypothetical protein,1.9547985697779897,0.021429452392698556,-0.7641823852933994,0.6993461277173914,0.09335064430163126,0.9472295514511874,-0.7093352945879607,0.5071947339760523,0.520877539715275,0.5918717311154934
HVO_0988 [D4GVG5] (nuoN) NADH dehydrogenase-like complex subunit N,-1.6010420612205418,0.6196286003437697,3.1579857206434987,0.0008303601573121933,-0.26114291664701117,0.9018618570135329,4.504826935957013,0.0003750058594665928,1.7513888130268955,0.5173316903932514
HVO_0987 [D4GVG4] (nuoM) NADH dehydrogenase-like complex subunit M,-1.2281307721789212,0.6691570161431006,3.1524272288284334,0.0008303601573121933,0.13295881476328758,0.900773917052562,3.770914035490597,0.0003750058594665928,1.093456034221989,0.46805396247966335
HVO_0986 [D4GVG3] (nuoL) NADH dehydrogenase-like complex subunit L,-1.0153557544708072,0.6342208103004834,2.437244247549346,0.009091776075277447,0.37559503596744703,0.9226134882432031,3.62038459224484,0.0003750058594665928,1.8961959403234667,0.025567190607974744
HVO_0985 [D4GVG2] (nuoK) NADH dehydrogenase-like complex subunit K,-1.978911545973121,0.7285611646697037,1.3824936987429564,0.4776279971963684,-0.09902452930327574,0.9093634679962239,2.9779290691966254,0.10748910244282883,1.8037556413229832,0.3811628697721863
HVO_0984 [D4GVG1] (nuoJ2) NADH dehydrogenase-like complex subunit J2,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
HVO_0982 [D4GVF9] (nuoI) NADH dehydrogenase-like complex subunit I,-1.521088431177228,0.7000463774837317,-0.6770858893740642,0.6695477359445303,-1.2657891652244175,0.8754129616541477,1.4275417492125084,0.44733476033913977,-0.15009467986383493,0.5909010358407445
HVO_0981 [D4GVF8] (nuoH) NADH dehydrogenase-like complex subunit H,-1.9141397341396247,0.2624521563256058,1.69301070109216,0.5364239026340503,-0.5475911973683273,0.8783413963502419,3.1023320707417996,0.017597304866676655,1.4086678373636323,0.4167018102965303
HVO_0980 [D4GVF7] (nuoCD1) NADH dehydrogenase-like complex subunit CD,-0.792045296560949,0.00864890426471876,0.3443589888733538,0.43733928288571267,-0.22882837381178744,0.9042353919118191,1.2721773604511468,0.0003750058594665928,0.7432305124905112,0.011487555757904944
HVO_0979 [D4GVF6] (nuoB) NADH dehydrogenase-like complex subunit B,-0.7430111271888622,0.45540394696268893,0.6155479661701029,0.2852729379159946,-0.4558047489200692,0.8541190241364736,1.084653982994943,0.0924489575707087,0.7152208888002787,0.27011456485071517
HVO_0978 [D4GVF5] (nuoA) NADH dehydrogenase-like complex subunit A,-0.3254513423409361,0.7245456626372822,1.792365053933677,0.49966402365273477,1.5757003163556231,0.8257999004802032,3.1645228957636196,0.13596184693824143,1.9737594050498077,0.541102700900686
HVO_0977 [D4GVF4] (purE) N5-carboxyaminoimidazole ribonucleotide mutase,0.07989115176045945,0.7290931709309666,1.6297917549863823,0.0024894335854681593,0.5507846666578013,0.890521991876255,0.19002088031704112,0.4961606615475487,0.5558198433747982,0.557982217824949
HVO_0976 [D4GVF3] (purK) 5-(carboxyamino)imidazole ribonucleotide synthase,0.03962680889817309,0.7477307247215391,-0.9348685806319019,0.6426001297705421,0.08563262534984092,0.9264279964793766,-1.698334186184768,0.3424263392848753,-3.9793462353710534,0.09724186571020166
HVO_0975 [D4GVF2] TIGR03663 family protein,-0.532073308937266,0.7322686186435978,2.010828761416053,0.0008303601573121933,1.0613154663375792,0.7726610317691636,2.70950222679186,0.0003750058594665928,2.2479403494060874,0.034688699096422804
"HVO_0974 [D4GVF1] (ribH) 6,7-dimethyl-8-ribityllumazine synthase",-0.12683612056496452,0.7971354753470614,1.9240678511491853,0.0033175960188848164,0.37822097646826625,0.9278699770585764,1.9289021449095494,0.0003750058594665928,3.220697528817473,0.0005492080087362572
HVO_0973 [D4GV80] (aspC3) pyridoxal phosphate-dependent aminotransferase,0.26225580511314023,0.8016704652843405,-0.005108697959041106,0.8560875427767864,0.17472355002513001,0.9359355954304505,-0.32804232658494636,0.472996209026596,0.2039283862167813,0.6230584721183016
HVO_0972 [D4GV79] (pilA1) pilin PilA,-1.1674117965375599,0.5093079937811751,0.39458632968966834,0.7191431839450972,-0.3458956957466057,0.9139012968785847,1.4907477185994777,0.019465297025147432,1.8063357963748103,0.0010985446488331885
HVO_0971 [D4GV78] (hel308b) ATP-dependent DNA helicase Hel308b,12.040727006591409,1.0,-0.006568432236449484,0.6671565227166174,0.24551191759778468,0.737408732535738,0.0,1.0,0.0,1.0
HVO_0970 [D4GV77] (rbcL) ribulose-bisphosphate carboxylase,0.9624079136508418,0.6342208103004834,-0.8400936759413543,0.5962588508824462,0.0745708738566675,0.9286700072715042,-1.4485355280414827,0.0003750058594665928,-0.5554077337796537,0.43912545224950794
HVO_0968 [D4GV75] (nuoCD2) NADH dehydrogenase-like complex subunit CD<|>HVO_0980 [D4GVF7] (nuoCD1) NADH dehydrogenase-like complex subunit CD,0.3982377426785727,0.7277616646333618,0.261537509135798,0.7188737580316769,0.025455144395627988,0.9368978534001916,-0.32940774832621694,0.5211966173750611,-0.5773368646530055,0.3767862697572656
HVO_0968 [D4GV75] (nuoCD2) NADH dehydrogenase-like complex subunit CD,-0.9472261898080045,0.5787879696261726,-0.17283704628641647,0.6647538483102065,11.828449007468897,1.0,14.97618429546533,1.0,15.412738850845498,1.0
"HVO_0966 [D4GV73] ribose-1,5-bisphosphate isomerase",0.6496048025183072,0.733845756600485,0.04759367770607832,0.7669769887647107,0.1898282778866332,0.9357740457148803,-0.12951470877009713,0.5711563413150909,-0.13206154130995917,0.61897896240853
HVO_0965 [D4GV72] (deoA) AMP phosphorylase,-0.6325586638374385,0.7393109601262782,0.5935176909009566,0.425916351465346,-0.5360470994407753,0.9057464189004125,1.1593582897610912,0.05147321085133605,0.839013590908883,0.383146389704508
HVO_0962 [D4GV69] HTH domain protein,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
HVO_0961 [D4GV68] chimeric protein (nonfunctional),15.521053655727297,1.0,9.611389193279333,1.0,10.322764105738276,1.0,0.0,1.0,0.0,1.0
HVO_0960 [D4GV67] probable oxidoreductase (aldo-keto reductase family protein),0.3467913031727634,0.7632569814872922,-0.4607777340809589,0.6638498737394577,-0.33123455988886014,0.8647529671542921,-0.5991280416694753,0.4256046205438653,-0.1507703622464389,0.6913114978758395
HVO_0959 [D4GV66] DUF2071 family protein,-0.976085364224493,0.7149980118782386,1.315039747924629,0.5356576862123614,-0.4982574039180704,0.9132670059781298,2.4769882803242735,0.0003750058594665928,1.8275271902096208,0.0005492080087362572
HVO_0958 [D4GV65] conserved hypothetical protein,-1.1809805179033486,0.7218434515129206,2.3911699533138195,0.3332565814721007,-0.22073519654293916,0.9127349391698408,2.9518528633017116,0.0003750058594665928,1.5879621769015073,0.585056509615635
HVO_0954 [D4GV61] DUF304 domain protein,-0.2915141315123765,0.7155504331127038,1.0003960223878345,0.6565591076089305,0.03426650833764325,0.8943638750831839,1.839012811614015,0.40513175849257665,1.8274809044368587,0.4782453660369188
HVO_0953 [D4GV60] DUF304 domain protein,-1.4835281449629363,0.1561466476509974,1.1646215629579308,0.06316917899398533,-0.46131166784170435,0.9109017696127274,2.960215329341461,0.0003750058594665928,1.6972653943541025,0.04268234788337799
HVO_0952 [D4GV59] (cynT) carbonic anhydrase,-2.8616876534256903,0.6910125179293258,-0.616511875748559,0.6593054968375154,-0.6988458563649662,0.8946233983954017,0.2965861036203967,0.4557931126574578,2.4160340972044367,0.5249719560445032
HVO_0951 [D4GV58] hypothetical protein,-0.5482308304039102,0.7108279153025713,0.9503450573183755,0.48854088940141294,-0.5151656550427252,0.9141117194639665,2.245748900986989,0.0003750058594665928,0.7406951555990815,0.5536210011625731
"HVO_0950 [D4GV57] (kdgA1) 2-dehydro-3-deoxy-phosphogluconate aldolase, bacterial-type",-0.35853695193045276,0.7539761943515716,-0.47894681818808843,0.704372297343675,-0.02618101525823263,0.9315373009953573,-0.6788530418362867,0.49281132166057917,-0.4430861011169316,0.6177202366705814
HVO_0949 [D4GV56] conserved hypothetical protein,-0.271269638511337,0.7097077965940066,2.2381531549202407,0.0008303601573121933,-1.1582362734562204,0.8995502817670046,3.134862025407469,0.4146979533830063,1.4034422747794233,0.5586514767138513
HVO_0945 [D4GV41] (cbaA) ba3-type terminal oxidase subunit I,-0.6696214457194639,0.7237371312410753,1.9672744358864547,0.0468485101321664,-0.05399172610765535,0.9264279964793766,2.5157749388607864,0.0011252984678358224,0.8934810599119166,0.5719424692745367
HVO_0944 [D4GV39] (cbaB) ba3-type terminal oxidase subunit II,-0.7897742517520752,0.7385353877723018,-0.10104306850391773,0.7559114149910785,-0.670765430352356,0.9053999004209479,0.7002372776266902,0.4449634099599783,0.3318174211420867,0.5613240030846196
HVO_0943 [D4GV37] (cbaD) ba3-type terminal oxidase subunit CbaD,-0.22288197901856416,0.692484444263695,-3.102788992253184,0.0008303601573121933,-1.1928854573096153,0.8965481466111367,0.6271237142956649,0.4581584442370312,-0.48111252324219744,0.5383752878006525
HVO_0941 [D4GV32] conserved hypothetical protein,-1.526442188746582,0.696575305897599,2.3305314962324593,0.4660798809751088,-0.8599599035059369,0.9057464189004125,4.2464835987969405,0.1624442144788536,2.06516075457517,0.5148885435906457
HVO_0940 [D4GV30] (cpx) P-type transport ATPase (probable substrate copper/metal cation),-1.621259327452099,0.006496419958497701,1.2498289326490029,0.025371100688464376,0.036491838807948984,0.9267003124248979,3.0550238474377425,0.0003750058594665928,2.2009676231324327,0.0005492080087362572
HVO_0937 [D4GV25] FMN-binding domain protein,1.3915336165917047,0.001086455263836772,0.4071485422759832,0.7085211695217767,0.3858077082064302,0.9211732403077505,-1.021354912869584,0.46625818691449605,-0.07824257820053057,0.6034451821281177
HVO_0935 [D4GV21] (fdhA) formate dehydrogenase alpha subunit,-0.18957624222795944,0.703485268872529,0.43262235129155424,0.6577815659989927,-0.1718322078488555,0.8673056915283723,-2.756629244810556,0.5005108496043268,0.20932846569308095,0.5666475062728387
HVO_0934 [D4GV18] conserved hypothetical protein,13.779539422932716,1.0,1.5613814606647214,0.6030849648799383,1.1665640042512315,1.0,2.681030885557623,0.46625818691449605,2.8294184971164364,0.45480187786171045
HVO_0933 [D4GV19] P-type transport ATPase (probable substrate calcium/metal cation),0.22417096107508624,0.7343699125808612,1.8888423424472678,0.02939118264520646,0.7362113518189368,0.9165982283103566,2.0356047924057523,0.0003750058594665928,1.4194368541680338,0.4186206489907428
HVO_0931 [D4GV14] UspA domain protein,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
HVO_0929 [D4GV10] (trm5) tRNA (guanine(37)-N(1))-methyltransferase,0.00381787416784736,0.7654185022026432,-3.1119478565903638,0.0008303601573121933,-0.11959341245137661,0.930159897077743,-2.0400643673501264,0.48173969445295994,-1.5751721645062033,0.5526118422440764
HVO_0917 [D4GUZ6] DoxX domain protein,-0.11500394685671753,0.6971560717189826,0.44867727746743435,0.6945508948501117,-0.5480790013815117,0.9147399892014731,0.6014723524459233,0.010866073690245837,1.2445221731782663,0.5349555472214256
HVO_0916 [D4GUZ5] (dph5) diphthine synthase,0.4716861194430426,0.7620501574614905,-2.339255533739086,0.6054536405626523,-0.48921250245989334,0.9162912553116713,0.06767817126050865,0.46592100534608794,0.08874337161066814,0.5778654731211752
HVO_0915 [D4GUZ4] (artA) archaeosortase A,-0.5234704731044592,0.6775003111129547,2.4280141307461585,0.3010876644035063,1.321334323622171,0.8887504779289336,2.8606075660727064,0.01124029646281921,1.4928559369399719,0.003840756658918587
HVO_0914 [D4GUZ3] glyoxalase domain protein,0.7358890246854084,0.6227997183639506,0.6031167813938807,0.4005053695514845,0.34110987334840726,0.9164960242533841,0.38427191827070756,0.5354839705360351,1.2865505226578522,0.026643752525333353
HVO_0913 [D4GUZ2] MATE efflux family protein,-1.311488299919097,0.6904221271764557,9.337168377691302,1.0,-2.607058600752973,0.8863859695095131,1.826906295906085,0.4581584442370312,12.03388212510458,1.0
HVO_0911 [D4GUZ0] (drg) GTP-binding protein Drg,1.278177556319478,0.02668765839797249,-1.0682297887181247,0.18805081140217594,-0.30272305993546167,0.920199267582319,-2.677386912893396,0.0003750058594665928,-2.708696636871637,0.0005492080087362572
HVO_0909 [D4GUY8] conserved hypothetical protein,-1.8198904237699047,0.6948275610432448,0.4543065087105067,0.6253330934203875,-0.07184294533071767,0.9047029492108746,1.6279037086335144,0.435804401097988,1.0563338168749876,0.5445015428906657
HVO_0908 [D4GUY7] conserved hypothetical protein,-0.640992191989096,0.732795111364231,0.02232840296014771,0.6171409491021929,0.4419313740283264,0.887922226694325,0.2930292798000276,0.5162012654591523,0.8570815061404207,0.5468738698393498
HVO_0907 [D4GUY6] (coxA1) cox-type terminal oxidase subunit I,-0.56568289150044,0.7221145883786697,2.899370798599516,0.0008303601573121933,0.2685190419578766,0.9083605672068903,3.6169266047758155,0.0003750058594665928,1.5310443671608553,0.4596068444231347
HVO_0906 [D4GUY4] conserved hypothetical protein,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
HVO_0903 [D4GUX9] (livF1) ABC-type transport system ATP-binding protein (probable substrate branched-chain amino acids),0.0,1.0,0.0,1.0,0.0,1.0,1.4296529323151206,0.05369778216972598,-1.5487441348075146,0.5117386773032402
HVO_0902 [D4GUX7] (livG1) ABC-type transport system ATP-binding protein (probable substrate branched-chain amino acids),0.5945401790171014,0.7261572761382439,0.5366160382165319,0.662944271448513,0.49622414687387656,0.924867607002906,1.9447556191259125,0.0003750058594665928,0.43121813265594033,0.585056509615635
HVO_0901 [D4GUX5] (livM1) ABC-type transport system permease protein (probable substrate branched-chain amino acids),-1.0599009553823868,0.7091464491182641,-0.4214954837701166,0.6276040924506257,0.11567065713742843,0.8877835232008031,3.785452314687517,0.0003750058594665928,4.069506462044025,1.0
HVO_0900 [D4GUX3] (livH1) ABC-type transport system permease protein (probable substrate branched-chain amino acids),0.0,1.0,0.0,1.0,0.0,1.0,3.2210579496869975,0.3879959636096755,0.42822943131353175,0.666517661457271
HVO_0899 [D4GUX1] (livJ1) ABC-type transport system periplasmic substrate-binding protein (probable substrate branched-chain amino acids),0.7364794596596835,0.7330580648734981,0.4043023157119423,0.6868367577331226,-0.15593299358966087,0.9106836138783924,1.7287586850316168,0.01124029646281921,-0.3641992278996603,0.5921950816004632
HVO_0896 [D4GUW5] (acs2) acyl-CoA synthetase<|>HVO_A0551 [D4GRL3] (acs9) acyl-CoA synthetase,1.6877852610921578,0.5929706301850495,-3.370357245436335,0.4877085346892466,-1.0529232915795914,0.9051681650549787,-1.6761904812158686,0.4085507109616361,-2.6093644359657286,0.0005492080087362572
HVO_0896 [D4GUW5] (acs2) acyl-CoA synthetase,4.574333907454715,0.17237103174603186,-0.8977334785272808,0.6391292339084704,0.06045527318159137,0.9167003123738287,-0.6250911700002799,0.4232211634411741,-1.0742069743306075,0.4047271666180333
HVO_0894 [D4GUW1] (acs1) acyl-CoA synthetase<|>HVO_A0156 [D4GQI5] (acs7) acyl-CoA synthetase<|>HVO_A0158 [D4GQI7] (acs8) acyl-CoA synthetase,4.6135582040329695,0.001086455263836772,-0.04880504212796659,0.7057592285528247,1.4710656579403945,0.65478663896436,-0.5816158199662116,0.4344458372486585,-0.10831727553077435,0.6462602044192249
HVO_0894 [D4GUW1] (acs1) acyl-CoA synthetase<|>HVO_A0156 [D4GQI5] (acs7) acyl-CoA synthetase,3.93337636091975,0.001086455263836772,0.48426712788418164,0.6698458358170591,0.4419323906487909,0.9043525017140874,-0.13817434064435022,0.5668784236000192,-0.1744188499586274,0.6605161339010748
HVO_0894 [D4GUW1] (acs1) acyl-CoA synthetase,3.5611438129777158,0.001086455263836772,-0.4166822702208109,0.6586964756235467,-0.14581514981731186,0.9267908836385381,-0.8407255316221898,0.014606895437803136,-0.69890604780553,0.04798319008449692
HVO_0893 [D4GUW0] (mmcA1) methylmalonyl-CoA mutase subunit A,3.094299406855277,0.011865553731014278,1.143528841102291,0.5805759831297526,0.5166952450316679,0.9035296269202634,0.13961029074322928,0.5394625207972938,0.7596571644581744,0.5589859368642602
HVO_0892 [D4GUV9] (nosD) ABC-type transport system periplasmic substrate-binding protein (probable substrate copper),-0.7335064360498273,0.7182999924606067,1.1359333108401481,0.0016604475909823835,0.3462679081631996,0.897307495844172,2.111478270883365,0.0003750058594665928,2.17878246833246,0.0005492080087362572
HVO_0891 [D4GUV8] (nosF) ABC-type transport system ATP-binding protein (probable substrate copper),-1.9426959273537756,0.6781111717181431,-0.022339591856061103,0.7052049345723397,0.30442962170952514,0.9034114791082289,1.9509075097629176,0.0003750058594665928,2.02807149542423,0.507875521455427
HVO_0889 [D4GUV6] FAD-dependent oxidoreductase,-1.056197216239441,0.6954110526870134,-1.0110513174370241,0.5948831303202746,0.17846446192383292,0.9251451229343517,0.724358921926043,0.48476209557874905,1.533724506488301,0.275806357867449
HVO_0888 [D4GUV5] (korA) oxoglutarate--ferredoxin oxidoreductase alpha subunit,0.5265445201432672,0.3586947065476289,-0.13502940183071382,0.7718094601994386,0.6063458073438863,0.004000597599641442,-0.3256455620463954,0.3545562641876554,0.911840093885411,0.0005492080087362572
HVO_0887 [D4GUV4] (korB) oxoglutarate--ferredoxin oxidoreductase beta subunit,0.8089698864946739,0.44094002311817204,0.03796508572385289,0.7389240304947118,0.6412190889437273,0.7243069897076848,-0.20115517825303716,0.5957518532422572,0.9288479108731491,0.061137439397897175
HVO_0884 [D4GUV1] probable oxidoreductase (aldo-keto reductase family protein),0.8776079967498324,0.7826822965110456,-0.0034845399039020696,0.7519113284171741,0.28996876856754683,0.9164960242533841,-0.297297694384533,0.49180600345200887,-1.0207932602880339,0.5428035665269542
HVO_0883 [D4GUV0] conserved hypothetical protein,-1.2964416552732687,0.7105482070397582,0.2992939058813009,0.6544126834279685,0.27136416539705766,0.9159831966393279,2.521488540496878,0.27914837935828585,3.348415304286599,0.3703885635748503
HVO_0882 [D4GUU9] DUF373 family protein,-2.039818750596921,0.7158263289870399,1.244163347221069,0.008269344359125852,-1.2224467636931013,0.8919968448516473,3.3310705394470674,0.0003750058594665928,2.250445524608936,0.504703805238184
HVO_0881 [D4GUU8] (sppA1) signal peptide peptidase SppA,-0.8720916609266229,0.6564562987615254,1.4814815374149182,0.009913393975706786,0.4460688426527306,0.8816341383999541,2.5044524335834883,0.0003750058594665928,1.8007176290360252,0.0005492080087362572
HVO_0880 [D4GUU7] conserved hypothetical protein,-0.14345043805191168,0.8525938357864143,-0.6420454641056175,0.1932675729911535,-0.1161609416768315,0.9657606063956747,-1.0591053090282363,0.0003750058594665928,-1.5734609363761214,0.0005492080087362572
