"Protein.ID","H26_Exponential_vs_H26_Stationary","H26_Exponential_vs_HVABI_Exponential","H26_Exponential_vs_HVLON3_Exponential","H26_Stationary_vs_HVABI_Stationary","H26_Stationary_vs_HVLON3_Stationary"
"1491","HVO_0973 [D4GV80] (aspC3) pyridoxal phosphate-dependent aminotransferase",0.26225580511314,-0.00510869795904111,0.17472355002513,-0.328042326584946,0.203928386216781
"1492","HVO_0972 [D4GV79] (pilA1) pilin PilA",-1.16741179653756,0.394586329689668,-0.345895695746606,1.49074771859948,1.80633579637481
"1493","HVO_0971 [D4GV78] (hel308b) ATP-dependent DNA helicase Hel308b",12.0407270065914,-0.00656843223644948,0.245511917597785,0,0
"1494","HVO_0970 [D4GV77] (rbcL) ribulose-bisphosphate carboxylase",0.962407913650842,-0.840093675941354,0.0745708738566675,-1.44853552804148,-0.555407733779654
"1495","HVO_0968 [D4GV75] (nuoCD2) NADH dehydrogenase-like complex subunit CD<|>HVO_0980 [D4GVF7] (nuoCD1) NADH dehydrogenase-like complex subunit CD",0.398237742678573,0.261537509135798,0.025455144395628,-0.329407748326217,-0.577336864653005
"1496","HVO_0968 [D4GV75] (nuoCD2) NADH dehydrogenase-like complex subunit CD",-0.947226189808005,-0.172837046286416,11.8284490074689,14.9761842954653,15.4127388508455
"1497","HVO_0966 [D4GV73] ribose-1,5-bisphosphate isomerase",0.649604802518307,0.0475936777060783,0.189828277886633,-0.129514708770097,-0.132061541309959
"1498","HVO_0965 [D4GV72] (deoA) AMP phosphorylase",-0.632558663837439,0.593517690900957,-0.536047099440775,1.15935828976109,0.839013590908883
"1499","HVO_0962 [D4GV69] HTH domain protein",0,0,0,0,0
"1500","HVO_0961 [D4GV68] chimeric protein (nonfunctional)",15.5210536557273,9.61138919327933,10.3227641057383,0,0
"1501","HVO_0960 [D4GV67] probable oxidoreductase (aldo-keto reductase family protein)",0.346791303172763,-0.460777734080959,-0.33123455988886,-0.599128041669475,-0.150770362246439
"1502","HVO_0959 [D4GV66] DUF2071 family protein",-0.976085364224493,1.31503974792463,-0.49825740391807,2.47698828032427,1.82752719020962
"1503","HVO_0958 [D4GV65] conserved hypothetical protein",-1.18098051790335,2.39116995331382,-0.220735196542939,2.95185286330171,1.58796217690151
"1504","HVO_0954 [D4GV61] DUF304 domain protein",-0.291514131512376,1.00039602238783,0.0342665083376432,1.83901281161401,1.82748090443686
"1505","HVO_0953 [D4GV60] DUF304 domain protein",-1.48352814496294,1.16462156295793,-0.461311667841704,2.96021532934146,1.6972653943541
"1506","HVO_0952 [D4GV59] (cynT) carbonic anhydrase",-2.86168765342569,-0.616511875748559,-0.698845856364966,0.296586103620397,2.41603409720444
"1507","HVO_0951 [D4GV58] hypothetical protein",-0.54823083040391,0.950345057318375,-0.515165655042725,2.24574890098699,0.740695155599082
"1508","HVO_0950 [D4GV57] (kdgA1) 2-dehydro-3-deoxy-phosphogluconate aldolase, bacterial-type",-0.358536951930453,-0.478946818188088,-0.0261810152582326,-0.678853041836287,-0.443086101116932
"1509","HVO_0949 [D4GV56] conserved hypothetical protein",-0.271269638511337,2.23815315492024,-1.15823627345622,3.13486202540747,1.40344227477942
"1510","HVO_0945 [D4GV41] (cbaA) ba3-type terminal oxidase subunit I",-0.669621445719464,1.96727443588645,-0.0539917261076553,2.51577493886079,0.893481059911917
"1511","HVO_0944 [D4GV39] (cbaB) ba3-type terminal oxidase subunit II",-0.789774251752075,-0.101043068503918,-0.670765430352356,0.70023727762669,0.331817421142087
"1512","HVO_0943 [D4GV37] (cbaD) ba3-type terminal oxidase subunit CbaD",-0.222881979018564,-3.10278899225318,-1.19288545730962,0.627123714295665,-0.481112523242197
"1513","HVO_0941 [D4GV32] conserved hypothetical protein",-1.52644218874658,2.33053149623246,-0.859959903505937,4.24648359879694,2.06516075457517
"1514","HVO_0940 [D4GV30] (cpx) P-type transport ATPase (probable substrate copper/metal cation)",-1.6212593274521,1.249828932649,0.036491838807949,3.05502384743774,2.20096762313243
"1515","HVO_0937 [D4GV25] FMN-binding domain protein",1.3915336165917,0.407148542275983,0.38580770820643,-1.02135491286958,-0.0782425782005306
"1516","HVO_0935 [D4GV21] (fdhA) formate dehydrogenase alpha subunit",-0.189576242227959,0.432622351291554,-0.171832207848856,-2.75662924481056,0.209328465693081
"1517","HVO_0934 [D4GV18] conserved hypothetical protein",13.7795394229327,1.56138146066472,1.16656400425123,2.68103088555762,2.82941849711644
"1518","HVO_0933 [D4GV19] P-type transport ATPase (probable substrate calcium/metal cation)",0.224170961075086,1.88884234244727,0.736211351818937,2.03560479240575,1.41943685416803
"1519","HVO_0931 [D4GV14] UspA domain protein",0,0,0,0,0
"1520","HVO_0929 [D4GV10] (trm5) tRNA (guanine(37)-N(1))-methyltransferase",0.00381787416784736,-3.11194785659036,-0.119593412451377,-2.04006436735013,-1.5751721645062
"1521","HVO_0917 [D4GUZ6] DoxX domain protein",-0.115003946856718,0.448677277467434,-0.548079001381512,0.601472352445923,1.24452217317827
"1522","HVO_0916 [D4GUZ5] (dph5) diphthine synthase",0.471686119443043,-2.33925553373909,-0.489212502459893,0.0676781712605087,0.0887433716106681
"1523","HVO_0915 [D4GUZ4] (artA) archaeosortase A",-0.523470473104459,2.42801413074616,1.32133432362217,2.86060756607271,1.49285593693997
"1524","HVO_0914 [D4GUZ3] glyoxalase domain protein",0.735889024685408,0.603116781393881,0.341109873348407,0.384271918270708,1.28655052265785
"1525","HVO_0913 [D4GUZ2] MATE efflux family protein",-1.3114882999191,9.3371683776913,-2.60705860075297,1.82690629590609,12.0338821251046
"1526","HVO_0911 [D4GUZ0] (drg) GTP-binding protein Drg",1.27817755631948,-1.06822978871812,-0.302723059935462,-2.6773869128934,-2.70869663687164
"1527","HVO_0909 [D4GUY8] conserved hypothetical protein",-1.8198904237699,0.454306508710507,-0.0718429453307177,1.62790370863351,1.05633381687499
"1528","HVO_0908 [D4GUY7] conserved hypothetical protein",-0.640992191989096,0.0223284029601477,0.441931374028326,0.293029279800028,0.857081506140421
"1529","HVO_0907 [D4GUY6] (coxA1) cox-type terminal oxidase subunit I",-0.56568289150044,2.89937079859952,0.268519041957877,3.61692660477582,1.53104436716086
"1530","HVO_0906 [D4GUY4] conserved hypothetical protein",0,0,0,0,0
"1531","HVO_0903 [D4GUX9] (livF1) ABC-type transport system ATP-binding protein (probable substrate branched-chain amino acids)",0,0,0,1.42965293231512,-1.54874413480751
"1532","HVO_0902 [D4GUX7] (livG1) ABC-type transport system ATP-binding protein (probable substrate branched-chain amino acids)",0.594540179017101,0.536616038216532,0.496224146873877,1.94475561912591,0.43121813265594
"1533","HVO_0901 [D4GUX5] (livM1) ABC-type transport system permease protein (probable substrate branched-chain amino acids)",-1.05990095538239,-0.421495483770117,0.115670657137428,3.78545231468752,4.06950646204402
"1534","HVO_0900 [D4GUX3] (livH1) ABC-type transport system permease protein (probable substrate branched-chain amino acids)",0,0,0,3.221057949687,0.428229431313532
"1535","HVO_0899 [D4GUX1] (livJ1) ABC-type transport system periplasmic substrate-binding protein (probable substrate branched-chain amino acids)",0.736479459659684,0.404302315711942,-0.155932993589661,1.72875868503162,-0.36419922789966
"1536","HVO_0896 [D4GUW5] (acs2) acyl-CoA synthetase<|>HVO_A0551 [D4GRL3] (acs9) acyl-CoA synthetase",1.68778526109216,-3.37035724543634,-1.05292329157959,-1.67619048121587,-2.60936443596573
"1537","HVO_0896 [D4GUW5] (acs2) acyl-CoA synthetase",4.57433390745472,-0.897733478527281,0.0604552731815914,-0.62509117000028,-1.07420697433061
"1538","HVO_0894 [D4GUW1] (acs1) acyl-CoA synthetase<|>HVO_A0156 [D4GQI5] (acs7) acyl-CoA synthetase<|>HVO_A0158 [D4GQI7] (acs8) acyl-CoA synthetase",4.61355820403297,-0.0488050421279666,1.47106565794039,-0.581615819966212,-0.108317275530774
"1539","HVO_0894 [D4GUW1] (acs1) acyl-CoA synthetase<|>HVO_A0156 [D4GQI5] (acs7) acyl-CoA synthetase",3.93337636091975,0.484267127884182,0.441932390648791,-0.13817434064435,-0.174418849958627
"1540","HVO_0894 [D4GUW1] (acs1) acyl-CoA synthetase",3.56114381297772,-0.416682270220811,-0.145815149817312,-0.84072553162219,-0.69890604780553
"1541","HVO_0893 [D4GUW0] (mmcA1) methylmalonyl-CoA mutase subunit A",3.09429940685528,1.14352884110229,0.516695245031668,0.139610290743229,0.759657164458174
"1542","HVO_0892 [D4GUV9] (nosD) ABC-type transport system periplasmic substrate-binding protein (probable substrate copper)",-0.733506436049827,1.13593331084015,0.3462679081632,2.11147827088337,2.17878246833246
"1543","HVO_0891 [D4GUV8] (nosF) ABC-type transport system ATP-binding protein (probable substrate copper)",-1.94269592735378,-0.0223395918560611,0.304429621709525,1.95090750976292,2.02807149542423
"1544","HVO_0889 [D4GUV6] FAD-dependent oxidoreductase",-1.05619721623944,-1.01105131743702,0.178464461923833,0.724358921926043,1.5337245064883
"1545","HVO_0888 [D4GUV5] (korA) oxoglutarate--ferredoxin oxidoreductase alpha subunit",0.526544520143267,-0.135029401830714,0.606345807343886,-0.325645562046395,0.911840093885411
"1546","HVO_0887 [D4GUV4] (korB) oxoglutarate--ferredoxin oxidoreductase beta subunit",0.808969886494674,0.0379650857238529,0.641219088943727,-0.201155178253037,0.928847910873149
"1547","HVO_0884 [D4GUV1] probable oxidoreductase (aldo-keto reductase family protein)",0.877607996749832,-0.00348453990390207,0.289968768567547,-0.297297694384533,-1.02079326028803
"1548","HVO_0883 [D4GUV0] conserved hypothetical protein",-1.29644165527327,0.299293905881301,0.271364165397058,2.52148854049688,3.3484153042866
"1549","HVO_0882 [D4GUU9] DUF373 family protein",-2.03981875059692,1.24416334722107,-1.2224467636931,3.33107053944707,2.25044552460894
"1550","HVO_0881 [D4GUU8] (sppA1) signal peptide peptidase SppA",-0.872091660926623,1.48148153741492,0.446068842652731,2.50445243358349,1.80071762903603
"1551","HVO_0880 [D4GUU7] conserved hypothetical protein",-0.143450438051912,-0.642045464105617,-0.116160941676831,-1.05910530902824,-1.57346093637612
"1552","HVO_0879 [D4GUU6] DUF371 family protein",0.163408163560995,-2.15893235837975,-1.51758925376641,-1.44968367992841,-0.672229497573665
"1553","HVO_0876 [D4GUM3] (mgsA) methylglyoxal synthase",1.14225627878307,-0.751088722554518,-0.63589671541196,-1.17093178456443,-0.776396222782955
"1554","HVO_0874 [D4GUM1] zinc-dependent nuclease",0.0926995264016511,-0.56420358203859,-0.180360773536018,-1.54042769950688,-0.726632202739164
"1555","HVO_0870 [D4GUL7] (proS) proline--tRNA ligase",0.759217929633286,-0.117450377479403,-0.165555300137835,-1.19985574232699,-0.662795237353671
"1556","HVO_0869 [D4GUL6] (gltB) glutamate synthase (ferredoxin) large subunit",-0.34972899425542,-0.397662022722606,-0.254371150138362,-0.777363824765544,-0.425976317703358
"1557","HVO_0868 [D4GUL5] GalE family epimerase/dehydratase",1.63593832363522,-0.975004572211716,0.898306989791859,-1.51050196554194,-0.904905687349269
"1558","HVO_0867 [D4GUL4] HD family hydrolase",-1.09683441143988,-0.232871758266029,0.372281252868822,0.826787607448416,0.897864373634535
"1559","HVO_0866 [D4GUL3] homolog to alanine-tRNA ligase",0.0497040403817431,-1.40523537085885,-0.112270673140899,-1.83970497085642,-1.47761277020778
"1560","HVO_0865 [D4GUL2] FkbM family methyltransferase",-1.14324881343729,0.77061364387695,0.154718969468523,1.94456548436881,1.62183176001823
"1561","HVO_0861 [D4GUK8] (sufB2) SufB domain protein",0.0246154208501979,-0.155693901231971,-0.287951559913236,-0.863060490397271,-0.127479303571378
"1562","HVO_0860 [D4GUK7] (sufB1) SufB domain protein",-0.479406584569499,-0.295339109235972,-0.419125071621673,-0.314325799832487,-0.118552106490017
"1563","HVO_0859 [D4GUK6] (sufC) Fe-S cluster assembly ATPase SufC<|>decoy_HVO_C0073 [D4H0F5] (dppB16) ABC-type transport system permease protein (probable substrate dipeptide/oligopeptide)",-1.39988403954856,1.05910014388044,0.0128323268308017,2.60993098509195,1.69646966907909
"1564","HVO_0859 [D4GUK6] (sufC) Fe-S cluster assembly ATPase SufC",0.123130259908246,-0.226391449370313,-0.201365777974126,-0.657105267746137,-0.483214639747332
"1565","HVO_0858 [D4GUK5] (polB1) DNA-directed DNA polymerase B (intein-containing)",-0.0189104104550474,-0.433186509459048,-0.269291069425384,-1.0884035156201,-0.766623649240391
"1566","HVO_0856 [D4GUK3] conserved hypothetical protein",-1.19458132191904,0.770559887137157,-0.726205070852606,2.22277832859324,1.14619443492429
"1567","HVO_0855 [D4GUK2] HTH domain protein<|>HVO_1901 [D4GTD4] (tif2c) translation initiation factor aIF-2 gamma subunit<|>decoy_HVO_0774 [D4GTS9] probable glycosyltransferase, type 2<|>decoy_HVO_1963 [D4GTJ2] (tif5B) translation initiation factor aIF-5B (bacterial-type IF2)",0.0650175021992768,-1.18031579765112,-0.172597108459967,-1.4700941691636,-0.823214198453784
"1568","HVO_0854 [D4GUK1] (rad50) DNA double-strand break repair ATPase Rad50",0.310823796821842,-0.760198619700119,0.0336798982387559,-1.04964911466367,-0.71233516574131
"1569","HVO_0853 [D4GUK0] (mre11) DNA double-strand break repair protein Mre11",0.314763289720452,0.52956222734168,0.0479671655292565,0.813331694232998,0.705423217371997
"1570","HVO_0850 [D4GUJ7] (panA) proteasome-activating nucleotidase<|>HVO_1957 [Q5UT56] (panB) proteasome-activating nucleotidase<|>HVO_2380 [D4GWM8] (cdc48a) AAA-type ATPase (CDC48 subfamily)",-0.571855069813189,0.447009909556616,0.0670527467707522,0.778119189363163,0.454879444396971
"1571","HVO_0850 [D4GUJ7] (panA) proteasome-activating nucleotidase<|>HVO_1957 [Q5UT56] (panB) proteasome-activating nucleotidase",-2.23424252473364,-2.02987768024879,-1.06533586291539,-0.970141824671921,2.10699150929471
"1572","HVO_0850 [D4GUJ7] (panA) proteasome-activating nucleotidase",-0.0699618953289892,-0.968928794066023,-0.189642094223855,-1.05879777289646,-1.12468916232031
"1573","HVO_0848 [D4GUJ5] (nthA) endonuclease 3",1.14872777514368,-1.00666575154607,-0.468847544232328,-1.57470830915587,-2.51659337212696
"1574","HVO_0845 [D4GUI8] conserved hypothetical protein",-1.0204523502618,1.481962769921,0.0191888352777775,2.68186524808144,1.81247817031443
"1575","HVO_0844 [D4GUI7] (hcpB) halocyanin",-2.71959151251763,-1.90905115003004,7.89748448234906,1.08352791060865,2.31762551091381
"1576","HVO_0843 [D4GUI5] conserved hypothetical protein",-1.13936620443942,1.63824306353061,-0.0325121961128765,2.72438791609745,1.5757860207356
"1577","HVO_0842 [D4GUI3] (petB) cytochrome bc1 complex cytochrome b subunit",-0.264964690414246,0.334356091752998,-0.0441993410101165,0.803920433345781,-0.640436920668259
"1578","HVO_0841 [D4GUI1] (petD) cytochrome bc1 complex cytochrome b/c subunit",-1.04149769319531,2.65238770116567,0.222024170734203,3.64190121368656,1.22622564355468
"1579","HVO_0838 [D4GUH7] conserved hypothetical protein",-0.778803784954897,2.12068041123258,0.328358204134424,3.38205992418039,-0.265740719435551
"1580","HVO_0837 [D4GUH6] (nadK2) probable NAD kinase (polyphosphate/ATP)",-0.120453258839725,-2.70775453233839,-0.191852942878422,-4.42924274229233,-1.66577112207046
"1581","HVO_0836 [D4GUH5] (ywaD1) probable M28 family peptidase (homolog to aminopeptidase YwaD)",0.583950496569311,-0.0661980079923236,0.15045658125575,-0.10830968642844,0.0299589014110615
"1582","HVO_0835 [D4GUH4] (acaB1) acetyl-CoA C-acetyltransferase",0.48060410522262,1.57217369927835,1.14005347634839,1.88450030058608,3.45999478949885
"1583","HVO_0832 [D4GUG9] alpha/beta hydrolase fold protein",-1.29886510054233,1.04142881190614,0.0976600619789122,2.81051322698609,2.14627857807035
"1584","HVO_0831 [D4GUG7] (ygfD) YgfD family GTPase",3.67458920986868,-0.574419365813506,0.355625709933828,-2.34553814586769,-1.75789725344364
"1585","HVO_0829 [D4GUG3] peptidase S9 family protein",0.970911565654592,-0.345482341436554,0.461352878711948,-0.703488612249716,0.360171015254919
"1586","HVO_0826 [D4GUF7] peptidase M42 family protein",-0.528906624815979,0.15237088168323,0.00471977423113506,0.920968241027829,0.875920399368586
"1587","HVO_0824 [D4GUF3] probable glycosyltransferase, type 1",-0.05390378508535,1.21513885273676,-0.0328735913690193,1.19595744095216,0.59510903195972
"1588","HVO_0823 [D4GUF2] DUF420 family protein",0,0,0,0,0
"1589","HVO_0822 [D4GUF0] (gldA) glycerol-1-phosphate dehydrogenase (NAD(P))",-0.339675564030183,-1.77634850843757,1.4938827075347,-1.09778321555794,0.560813262553204
"1590","HVO_0821 [D4GUE8] LysE family transport protein",-2.4197805191246,-0.405348426953802,-0.467602721079728,1.65876422595912,2.51517034063345
"1591","HVO_0818 [D4GUE0] (thrC2) threonine synthase<|>decoy_HVO_2865 [D4GXG9] (folD) methylenetetrahydrofolate dehydrogenase / methenyltetrahydrofolate cyclohydrolase",-0.0248230346395101,-2.15852365094048,0.322586471053385,-2.28773705331243,-1.46678761484043
"1592","HVO_0818 [D4GUE0] (thrC2) threonine synthase",0.800133746572536,-0.113692186004729,0.410130902185711,-1.26645415241385,-0.500197777353157
"1593","HVO_0817 [D4GUD8] amine oxidase domain protein",-1.09330090312989,0.816027565782031,-0.257975386913764,1.82859341220223,1.69860863047137
"1594","HVO_0816 [D4GUD6] probable phosphoesterase",11.7862717270674,1.74579541692629,10.7169286919435,0,0
"1595","HVO_0812 [D4GUD0] (ppsA) phosphoenolpyruvate synthase",-0.215749504285255,0.935638166283285,-0.0237060875621296,1.46020283433843,0.762925282124396
"1596","HVO_0810 [D4GUC4] conserved hypothetical protein",-0.959543973182047,1.71787886764137,-0.135789091899303,5.35767377692251,2.09715824599586
"1597","HVO_0809 [D4GUC3] (metS) methionine--tRNA ligase",0.355722646153931,-0.429054062891535,0.271599268323934,-1.31508357746465,-0.445385623256832
"1598","HVO_0808 [D4GUC1] conserved hypothetical protein",2.87527625139103,0.420340408701469,0.826822214718863,-3.90333836502267,-0.184610498679169
"1599","HVO_0806 [D4GUB6] (pykA) pyruvate kinase",-0.475708391921795,-0.0610135625658223,0.509304161153142,0.154942149371,1.04911514698597
"1600","HVO_0805 [D4GUB4] conserved hypothetical protein",-0.245538671125231,12.7098028495336,20.2413647555836,12.4225314772201,2.62537845864389
"1601","HVO_0802 [D4GUA7] NfeD domain protein",-0.929896707028861,1.670266180375,-0.0791075024941875,2.95453683059807,1.24756740398993
"1602","HVO_0801 [D4GUA4] stomatin family protein",-0.939292676087681,1.2121159149501,0.266525705262886,2.34937047783156,2.04504881499309
"1603","HVO_0798 [D4GUA0] (aglD) dolichyl-phosphate mannosyltransferase AglD",-1.34700692285179,1.79787618734835,-0.19423865332115,2.81696825124114,1.84608652678655
"1604","HVO_0797 [D4GU99] probable inosine/xanthosine triphosphatase",0,0,0,0,0
"1605","HVO_0795 [D4GU95] (tfb6) transcription initiation factor TFB<|>HVO_1676 [Q9YGA5] (tfb2) transcription initiation factor TFB",-0.525400262295779,0.567517474756439,0.00300357565816589,-0.0458254211984385,-0.882538337744598
"1606","HVO_0795 [D4GU95] (tfb6) transcription initiation factor TFB<|>HVO_1052 [D4GVM8] (tfb1) transcription initiation factor TFB<|>HVO_B0285 [D4GPT2] (tfb3) transcription initiation factor TFB",5.28087959434499,5.20497947093586,1.52485781481825,-1.03698709876353,-3.85204730083619
"1607","HVO_0795 [D4GU95] (tfb6) transcription initiation factor TFB",-0.502078776004468,-0.488344854159563,-0.555344725136916,-1.32566229906285,-3.42342989469653
"1608","HVO_0792 [D4GU24] (aroB) 3-dehydroquinate synthase, type II",0.370789296433962,-0.698418428782981,0.294714015327904,-1.21901253931414,-0.508496968353646
"1609","HVO_0790 [D4GU21] (fba2) 2-amino-3,7-dideoxy-D-threo-hept-6-ulosonate synthase",-0.963500825533313,0.375754137475984,0.203749885337784,0.498347559023984,0.71986191148598
"1610","HVO_0789 [P18284] (trpA) tryptophan synthase alpha subunit",0.151024689996351,-1.16726105599365,-0.187847390087645,-1.35400064364744,-1.065213382698
"1611","HVO_0788 [P18285] (trpB) tryptophan synthase beta subunit",-0.122486927785012,-0.809277319977265,-0.225761798272753,-0.374106921229144,-0.553136830349497
"1612","HVO_0787 [P18304] (trpC) indole-3-glycerol-phosphate synthase",1.35548820075979,-0.0615586044910888,-0.309775724103172,-1.76820398126289,-0.976049133469676
"1613","HVO_0784 [D4GU09] Abi/CAAX domain protein",10.0443103833928,14.3650102589564,9.15369028972825,0,0
"1614","HVO_0783 [D4GTT9] (lon) ATP-dependent protease Lon",-1.32678389838851,1.06616911866449,-1.63967111060885,1.93633770831808,0.115035676356488
"1615","HVO_0781 [D4GTT6] S-adenosylmethionine hydroxide adenosyltransferase family protein",-4.69514088248262,0.728401790375064,-4.3606789152316,49.3715638462961,13.0344014154364
"1616","HVO_0779 [D4GTT4] (cat6) transport protein (probable substrate cationic amino acids)",-2.56873538991347,-0.354100718221554,0.242040543945181,3.32020021683112,4.37844700097394
"1617","HVO_0778 [Q9HHA2] (ths3) thermosome subunit 3",-0.463152249452128,0.648156101220331,-0.0150766072080445,1.2063811453508,0.337925488150176
"1618","HVO_0775 [D4GTT0] amidohydrolase domain protein",0.210721830277941,-0.0561040253787512,0.334795552584428,-0.757054395775183,4.77527962286025
"1619","HVO_0774 [D4GTS9] probable glycosyltransferase, type 2",-1.82894719338585,0.574832536889399,-0.260224289494059,2.0748861410983,1.62193648705087
"1620","HVO_0773 [D4GTS8] probable S-adenosylmethionine-dependent methyltransferase",-1.37707558056262,1.35549260307522,-0.391311639255741,2.57790000200552,1.17808824651152
"1621","HVO_0771 [D4GTS5] beta-lactamase domain protein",-5.26813520934513,-5.25653637900972,-2.07853066734471,1.66411647274146,2.4458861009434
"1622","HVO_0769 [D4GTR9] TRAM domain protein",-1.67046963914087,-0.490932374128403,-0.969603211963009,0.862510915551116,0.565833326823102
"1623","HVO_0768 [D4GTR8] radical SAM domain protein",0.470319077323329,-1.80997672533073,-0.0891821577788093,-3.06545717869114,-3.44557040097899
"1624","HVO_0766 [D4GTR3] (hsp20D) Hsp20-type molecular chaperone",0.335292120356781,1.04030141229607,1.41642418597277,0.967791506762781,0.851638504042726
"1625","HVO_0763 [D4GTQ8] DoxX domain protein<|>HVO_A0548 [D4GRL0] DoxX domain protein",-2.86102318454997,1.94822717220026,-0.155345874191446,2.89059800299616,1.68549045371135
"1626","HVO_0763 [D4GTQ8] DoxX domain protein",-0.420736545184,1.74380347989847,-0.485260911860261,1.19099392345931,-0.121674982843103
"1627","HVO_0760 [D4GTQ4] probable glycosyltransferase, type 2",1.08767478999765,0.409878539962229,-0.426003750019471,-1.29766218336579,-0.829075126392538
"1628","HVO_0759 [D4GTQ3] major facilitator superfamily transport protein",-0.677368851128508,0.0316579330149692,0.565395269465324,1.41399372498693,1.57227138582785
"1629","HVO_0757 [D4GTP9] probable oxidoreductase (aldo-keto reductase family protein)",2.11475163672378,2.79313153474951,-0.596611491389886,0.609805622019804,-0.440962744316675
"1630","HVO_0756 [D4GTP7] DHH/RecJ family phosphoesterase",0.131857232813558,0.882441772149628,-0.117482345173307,0.684533514542716,2.72598263647818
"1631","HVO_0755 [D4GTP6] homolog to NAD-dependent epimerase/dehydratase",-0.41942578001113,-1.24412737033256,-0.50068212563436,-3.05385520105854,-2.95686432507416
"1632","HVO_0753 [D4GTP4] conserved hypothetical protein",0,0,0,0,0
"1633","HVO_0745 [D4GTC1] (cetZ2) FtsZ family protein CetZ, type III",1.63476481852758,0.091796817108446,0.374896731301358,-0.677998924292982,-0.256671411158967
"1634","HVO_0744 [D4GTB9] homolog to carboxylate-amine ligase",0,0,0,0,0
"1635","HVO_0743 [D4GTB7] probable phosphodiesterase",0.730088493607736,-0.699640731433204,0.109589273353589,-0.794948292373526,-0.604100392765393
"1636","HVO_0741 [D4GTB4] (polX) DNA-directed DNA polymerase X",1.56793407696976,-2.06436441070423,-0.179234575219988,-2.66170970640617,-2.75831782327925
"1637","HVO_0739 [D4GTB2] conserved hypothetical protein",0.193418079854981,1.53102665509168,0.831971944182063,0.839848203338609,1.52339829044286
"1638","HVO_0738 [D4GTB1] conserved hypothetical protein",0.323115059942352,0.948500122979685,-0.550549287063453,0.914971542324963,0.565367203879094
"1639","HVO_0735 [D4GTA7] conserved hypothetical protein",2.44629796034165,-0.439789556522446,-0.0344387963754961,-1.89519246300198,-1.73908783435503
"1640","HVO_0734 [D4GTA5] (nreA) DNA repair protein NreA",-0.357580157964776,1.9785190237297,8.66822146148963,1.3892827022144,1.56818205360354
"1641","HVO_0733 [D4GTA4] (tfb4) transcription initiation factor TFB<|>HVO_1478 [D4GYB5] (tfb5) transcription initiation factor TFB",0.627144584045979,-0.297060610502764,-0.539132943985125,-1.10745410424754,-1.20666608001201
"1642","HVO_0733 [D4GTA4] (tfb4) transcription initiation factor TFB",-1.12125209352981,-0.960834886410146,-1.0067136891919,-0.711396471569571,-0.732598328901717
"1643","HVO_0732 [D4GTA2] (rnhA2) ribonuclease H, type 1",0.274202725977413,-2.65645142459658,-0.566095658516592,-2.58020478142185,-2.49665068113636
"1644","HVO_0729 [D4GT97] (ipp) inorganic pyrophosphatase",-0.0003068980278201,0.985348601599825,-0.0899052051307474,0.9151109087696,1.15933881422064
"1645","HVO_0727 [D4GT94] rhomboid family protease",-3.64938298673854,0.0342076361988545,-2.43685863698957,3.34292168703859,2.4006235257698
"1646","HVO_0725 [D4GT91] probable oxidoreductase (short-chain dehydrogenase family)",-1.54205003271449,0.943360519537811,-0.158131699925586,2.43805991452037,1.63974412698988
"1647","HVO_0724 [D4GT90] (arsA1) ArsA family ATPase",-0.215274756534576,0.939765063466024,0.687630222480858,1.62306583203478,1.2326459493827
"1648","HVO_0722 [D4GT87] DUF457 family protein",-1.75789051329968,1.56025631453401,0.260810855858575,3.26189872025445,2.38775835410488
"1649","HVO_0721 [D4GT85] PHP domain protein",-1.27195067622834,1.34024277699182,-0.344361374141204,2.21279294625139,1.4228016497296
"1650","HVO_0719 [D4GT82] (spt5) transcription elongation factor Spt5",1.07828788713048,1.43411666619972,0.379905443146248,0.573232415477795,0.877261399924201
"1651","HVO_0718 [D4GT81] (secE) protein translocase subunit SecE",-1.58208515978388,1.15392992814726,0.283226651638644,2.67622058564501,1.53089400466209
"1652","HVO_0717 [Q48327] (ftsZ1) cell division protein FtsZ, type I",0.228200289203751,-0.466079835159106,0.0616416873834109,-0.953113533467738,-0.126032057084401
"1653","HVO_0716 [D4GT74] (dtdA) D-aminoacyl-tRNA deacylase",-0.231320967126569,-4.99339816502154,-1.534562679212,1.17495262440973,-2.23868703683794
"1654","HVO_0715 [D4GT72] sodium/calcium antiporter",-2.95274379543095,0.684941635130954,-1.47279251438196,2.93826490667989,1.69840296271076
"1655","HVO_0714 [D4GT70] homolog to sodium/calcium antiporter",0,0,0,0,0
"1656","HVO_0712 [D4GT66] (aroE) shikimate dehydrogenase (nonfunctional)",4.85446574460453,3.23639400098635,3.85506505744949,-2.96143550697144,-2.90212964284716
"1657","HVO_0711 [D4GT64] conserved hypothetical protein",-0.0373890724619705,0.654577998663286,0.399978191256837,0.725873559675275,1.23584300331844
"1658","HVO_0710 [D4GT63] (pabB) aminodeoxychorismate synthase component 1",6.78721843246757,7.20305365523951,0.168146586465471,0,0
"1659","HVO_0708 [D4GT60] (pabC) aminodeoxychorismate lyase",-3.76753214512396,-0.956961092045885,-1.27729126878903,0,0
"1660","HVO_0705 [D4GT56] GtrA family protein",0,0,0,0,0
"1661","HVO_0704 [D4GT55] probable glycosyltransferase, type 2",-0.830038964733787,0.782426524621098,0.62548911940237,1.67170870637382,1.88316546808362
